region,name,class,TargetGene,TargetGeneTSS,TargetGeneExpression,distance,isSelfPromoter,ABC.Score,CellType,Disease,score_category
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,BCL9L,118781613,,7238.0,False,0.086041,iPS_DF_19.11_Cell_Line-Roadmap,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,UPK2,118827007,,38156.0,False,0.027985,iPS_DF_19.11_Cell_Line-Roadmap,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,SLC37A4,118901616,,112765.0,False,0.015248,iPS_DF_19.11_Cell_Line-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,TRAPPC4,118889178,,100327.0,False,0.017881,iPS_DF_19.11_Cell_Line-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,RPS25,118889057,,100206.0,False,0.017881,iPS_DF_19.11_Cell_Line-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,CCDC84,118868842,,79991.0,False,0.018354,iPS_DF_19.11_Cell_Line-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788299-118789458,intergenic,TRAPPC4,118889178,,100299.5,False,0.015303,H1-hESC-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788299-118789458,intergenic,RPS25,118889057,,100178.5,False,0.015303,H1-hESC-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788299-118789458,intergenic,CCDC84,118868842,,79963.5,False,0.016624,H1-hESC-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788299-118789458,intergenic,UPK2,118827007,,38128.5,False,0.024684,H1-hESC-Roadmap,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788299-118789458,intergenic,BCL9L,118781613,,7265.5,False,0.078607,H1-hESC-Roadmap,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788299-118789458,intergenic,DDX6,118661972,,126906.5,False,0.019944,H1-hESC-Roadmap,IBD,Low
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,IFT27,37172177,,86677.5,False,0.052687,GM12878-Roadmap,IBD,High
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,TMPRSS6,37499693,,240838.5,False,0.020652,GM12878-Roadmap,IBD,Mid
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,EIF3D,36925277,,333577.5,False,0.025737,GM12878-Roadmap,IBD,Mid
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,KCTD17,37447775,,188920.5,False,0.028606,GM12878-Roadmap,IBD,Mid
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,TST,37415494,,156639.5,False,0.036986,GM12878-Roadmap,IBD,Mid
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,FOXRED2,36903090,,355764.5,False,0.019833,GM12878-Roadmap,IBD,Low
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,CSF2RB,37309674,,50819.5,False,0.054312,GM12878-Roadmap,IBD,High
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,MPST,37415682,,156827.5,False,0.036985,GM12878-Roadmap,IBD,Mid
chr22:37258985-37258986,genic|chr22:37257946-37259763,genic,NCF4,37257029,,1825.5,False,0.22453,GM12878-Roadmap,IBD,High
chr5:131732455-131732456,intergenic|chr5:131732157-131732983,intergenic,C5orf56,131746464,,13894.0,False,0.01693,trophoblast_cell-ENCODE,IBD,Low
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,FLJ31104,55290994,,153319.0,False,0.043761,thymus_fetal-Roadmap,IBD,High
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,IL31RA,55147206,,297107.0,False,0.032579,thymus_fetal-Roadmap,IBD,Mid
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,CDC20B,54469005,,975308.0,False,0.021284,thymus_fetal-Roadmap,IBD,Mid
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,LINC01948,55777596,,333283.0,False,0.016903,thymus_fetal-Roadmap,IBD,Low
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,DHX29,54603550,,840763.0,False,0.020593,thymus_fetal-Roadmap,IBD,Mid
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,MAP3K1,56110899,,666586.0,False,0.023365,thymus_fetal-Roadmap,IBD,Mid
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,IL6ST,55290821,,153492.0,False,0.043762,thymus_fetal-Roadmap,IBD,High
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,GPX8,54455945,,988368.0,False,0.021579,thymus_fetal-Roadmap,IBD,Mid
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,GZMA,54398473,,1045840.0,False,0.019702,thymus_fetal-Roadmap,IBD,Low
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,LOC102467080,54040086,,1404227.0,False,0.018274,thymus_fetal-Roadmap,IBD,Low
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,SETD9,56205086,,760773.0,False,0.018757,thymus_fetal-Roadmap,IBD,Low
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,MIER3,56247957,,803644.0,False,0.018766,thymus_fetal-Roadmap,IBD,Low
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,RNF138P1,54830370,,613943.0,False,0.018374,thymus_fetal-Roadmap,IBD,Low
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,SKIV2L2,54603575,,840738.0,False,0.020593,thymus_fetal-Roadmap,IBD,Mid
chr5:55444682-55444683,genic|chr5:55443754-55444872,genic,PLPP1,54830906,,613407.0,False,0.018375,thymus_fetal-Roadmap,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118783867-118786264,intergenic,SLC37A4,118901616,,116550.5,False,0.016003,OCI-LY7-ENCODE,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118783867-118786264,intergenic,TRAPPC4,118889178,,104112.5,False,0.018542,OCI-LY7-ENCODE,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118783867-118786264,intergenic,RPS25,118889057,,103991.5,False,0.018542,OCI-LY7-ENCODE,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118783867-118786264,intergenic,CCDC84,118868842,,83776.5,False,0.019727,OCI-LY7-ENCODE,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118783867-118786264,intergenic,UPK2,118827007,,41941.5,False,0.030392,OCI-LY7-ENCODE,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118783867-118786264,intergenic,DDX6,118661972,,123093.5,False,0.020802,OCI-LY7-ENCODE,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118783867-118786264,intergenic,CXCR5,118754474,,30591.5,False,0.017959,OCI-LY7-ENCODE,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118783867-118786264,intergenic,BCL9L,118781613,,3452.5,False,0.13889,OCI-LY7-ENCODE,IBD,High
chr11:118785981-118785982,intergenic|chr11:118784335-118786195,intergenic,DDX6,118661972,,123293.0,False,0.015129,CD19-positive_B_cell-Roadmap,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118784335-118786195,intergenic,TRAPPC4,118889178,,103913.0,False,0.015634,CD19-positive_B_cell-Roadmap,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118784335-118786195,intergenic,UPK2,118827007,,41742.0,False,0.023158,CD19-positive_B_cell-Roadmap,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118784335-118786195,intergenic,CCDC84,118868842,,83577.0,False,0.016858,CD19-positive_B_cell-Roadmap,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118784335-118786195,intergenic,RPS25,118889057,,103792.0,False,0.015634,CD19-positive_B_cell-Roadmap,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118785660-118786160,intergenic,BCL9L,118781613,,4297.0,False,0.039583,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118785665-118786165,intergenic,BCL9L,118781613,,4302.0,False,0.027904,CD14-positive_monocytes-Roadmap,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118785667-118786167,intergenic,BCL9L,118781613,,4304.0,False,0.036697,CD14-positive_monocyte-ENCODE,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118785671-118786171,intergenic,BCL9L,118781613,,4308.0,False,0.056622,B_cell-ENCODE,IBD,High
chr11:118785981-118785982,intergenic|chr11:118785673-118786262,intergenic,BCL9L,118781613,,4354.5,False,0.037888,CD56-positive_natural_killer_cells-Roadmap,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118785685-118786185,intergenic,BCL9L,118781613,,4322.0,False,0.034111,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118785693-118786193,intergenic,BCL9L,118781613,,4330.0,False,0.016972,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118785696-118786196,intergenic,BCL9L,118781613,,4333.0,False,0.018803,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,IBD,Low
chr11:118785981-118785982,intergenic|chr11:118785704-118786204,intergenic,BCL9L,118781613,,4341.0,False,0.023136,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118785707-118786207,intergenic,BCL9L,118781613,,4344.0,False,0.03431,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Mid
chr11:118785981-118785982,intergenic|chr11:118785719-118786219,intergenic,BCL9L,118781613,,4356.0,False,0.034161,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr6:20640423-20640424,genic|chr6:20639982-20641609,genic,LOC100506885,19804990,,835805.5,False,0.018711,HAP1,IBD,Low
chr6:20640423-20640424,genic|chr6:20639982-20641609,genic,CDKAL1,20534687,,106108.5,False,0.019453,HAP1,IBD,Low
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,DOCK9-AS2,99738976,,280030.5,False,0.022616,GM12878-Roadmap,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,GPR183,99959749,,59257.5,False,0.022583,GM12878-Roadmap,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,GPR18,99910682,,108324.5,False,0.026618,GM12878-Roadmap,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,UBAC2-AS1,99853011,,165995.5,False,0.022848,GM12878-Roadmap,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,FKSG29,100003673,,15333.5,False,0.05753,GM12878-Roadmap,IBD,High
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,LINC01232,100151560,,132553.5,False,0.01911,GM12878-Roadmap,IBD,Low
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,UBAC2,99853162,,165844.5,False,0.022848,GM12878-Roadmap,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,DOCK9,99738660,,280346.5,False,0.022616,GM12878-Roadmap,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,LINC00449,100153317,,134310.5,False,0.019112,GM12878-Roadmap,IBD,Low
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,TM9SF2,100153627,,134620.5,False,0.019112,GM12878-Roadmap,IBD,Low
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,CLYBL,100258917,,239910.5,False,0.019578,GM12878-Roadmap,IBD,Low
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,CLYBL-AS2,100343225,,324218.5,False,0.017049,GM12878-Roadmap,IBD,Low
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,LOC105370333,100741197,,722190.5,False,0.020939,GM12878-Roadmap,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,TMTC4,101327189,,1308182.5,False,0.015056,GM12878-Roadmap,IBD,Low
chr13:100018855-100018856,genic|chr13:100018033-100019980,genic,PCCA,100741268,,722261.5,False,0.020939,GM12878-Roadmap,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018226-100020745,genic,FKSG29,100003673,,15812.5,False,0.025552,T-cell-ENCODE,IBD,Mid
chr13:100018855-100018856,genic|chr13:100018262-100019181,genic,FKSG29,100003673,,15048.5,False,0.016372,B_cell-ENCODE,IBD,Low
chr17:25867692-25867693,genic|chr17:25866783-25868363,genic,WSB1,25621046,,246527.0,False,0.025445,body_of_pancreas-ENCODE,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866783-25868363,genic,LGALS9,25958173,,90600.0,False,0.032319,body_of_pancreas-ENCODE,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866783-25868363,genic,LYRM9,26220409,,352836.0,False,0.016103,body_of_pancreas-ENCODE,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,SPAG5,26926056,,1058563.5,False,0.015268,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,ALDOC,26903951,,1036458.5,False,0.01768,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,SPAG5-AS1,26926150,,1058657.5,False,0.015267,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,SGK494,26941211,,1073718.5,False,0.016664,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,WSB1,25621046,,246446.5,False,0.037212,IMR90-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,KSR1,25799035,,68457.5,False,0.097749,IMR90-Roadmap,IBD,High
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,LGALS9,25958173,,90680.5,False,0.059223,IMR90-Roadmap,IBD,High
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,LYRM9,26220409,,352916.5,False,0.030989,IMR90-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,NLK,26369687,,502194.5,False,0.021914,IMR90-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,TMEM97,26646120,,778627.5,False,0.020041,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,TMEM199,26684603,,817110.5,False,0.017044,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,POLDIP2,26684612,,817119.5,False,0.017044,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,VTN,26697373,,829880.5,False,0.017874,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,SARM1,26698682,,831189.5,False,0.017873,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,SLC46A1,26733230,,865737.5,False,0.024302,IMR90-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,UNC119,26879646,,1012153.5,False,0.019164,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866796-25868189,genic,PIGS,26898887,,1031394.5,False,0.018911,IMR90-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,VTN,26697373,,829862.5,False,0.018263,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,SARM1,26698682,,831171.5,False,0.018263,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,POLDIP2,26684612,,817101.5,False,0.017217,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,SLC46A1,26733230,,865719.5,False,0.02148,pancreas-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,UNC119,26879646,,1012135.5,False,0.018301,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,PIGS,26898887,,1031376.5,False,0.01945,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,ALDOC,26903951,,1036440.5,False,0.018676,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,TMEM199,26684603,,817092.5,False,0.017217,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,SPAG5-AS1,26926150,,1058639.5,False,0.017577,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,SPAG5,26926056,,1058545.5,False,0.017578,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,WSB1,25621046,,246464.5,False,0.036798,pancreas-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,KSR1,25799035,,68475.5,False,0.086306,pancreas-Roadmap,IBD,High
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,LGALS9,25958173,,90662.5,False,0.050747,pancreas-Roadmap,IBD,High
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,LYRM9,26220409,,352898.5,False,0.026276,pancreas-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,NLK,26369687,,502176.5,False,0.019484,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,PYY2,26553588,,686077.5,False,0.017796,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866888-25868133,genic,TMEM97,26646120,,778609.5,False,0.016552,pancreas-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866916-25868168,genic,WSB1,25621046,,246496.0,False,0.015096,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25866916-25868168,genic,KSR1,25799035,,68507.0,False,0.042654,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866916-25868168,genic,LGALS9,25958173,,90631.0,False,0.025,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25866917-25868189,genic,LYRM9,26220409,,352856.0,False,0.017238,astrocyte-ENCODE,IBD,Low
chr17:25867692-25867693,genic|chr17:25866917-25868189,genic,KSR1,25799035,,68518.0,False,0.059829,astrocyte-ENCODE,IBD,High
chr17:25867692-25867693,genic|chr17:25866917-25868189,genic,WSB1,25621046,,246507.0,False,0.020332,astrocyte-ENCODE,IBD,Low
chr17:25867692-25867693,genic|chr17:25866942-25867921,genic,KSR1,25799035,,68396.5,False,0.016811,CD14-positive_monocyte-Novakovic2016,IBD,Low
chr17:25867692-25867693,genic|chr17:25867035-25868145,genic,LGALS9,25958173,,90583.0,False,0.019292,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,IBD,Low
chr17:25867692-25867693,genic|chr17:25867053-25868164,genic,KSR1,25799035,,68573.5,False,0.032541,fibroblast_of_arm-ENCODE,IBD,Mid
chr17:25867692-25867693,genic|chr17:25867061-25868157,genic,KSR1,25799035,,68574.0,False,0.025654,uterus-ENCODE,IBD,Mid
chr17:25867692-25867693,genic|chr17:25867163-25868137,genic,WSB1,25621046,,246604.0,False,0.018807,placenta-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25867163-25868137,genic,KRT18P55,26634408,,766758.0,False,0.015497,placenta-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25867163-25868137,genic,LYRM9,26220409,,352759.0,False,0.017787,placenta-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25867163-25868137,genic,LGALS9,25958173,,90523.0,False,0.035101,placenta-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25867163-25868137,genic,KSR1,25799035,,68615.0,False,0.054811,placenta-Roadmap,IBD,High
chr17:25867692-25867693,genic|chr17:25867169-25868258,genic,KSR1,25799035,,68678.5,False,0.028932,MCF-7-ENCODE,IBD,Mid
chr17:25867692-25867693,genic|chr17:25867169-25868258,genic,LGALS9,25958173,,90459.5,False,0.015477,MCF-7-ENCODE,IBD,Low
chr17:25867692-25867693,genic|chr17:25867193-25868037,genic,KSR1,25799035,,68580.0,False,0.019303,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr17:25867692-25867693,genic|chr17:25867195-25868199,genic,LGALS9,25958173,,90476.0,False,0.034686,ovary-Roadmap,IBD,Mid
chr17:25867692-25867693,genic|chr17:25867195-25868199,genic,WSB1,25621046,,246651.0,False,0.019984,ovary-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25867195-25868199,genic,LYRM9,26220409,,352712.0,False,0.018449,ovary-Roadmap,IBD,Low
chr17:25867692-25867693,genic|chr17:25867195-25868178,genic,KSR1,25799035,,68651.5,False,0.024609,cardiac_muscle_cell-ENCODE,IBD,Mid
chr17:25867692-25867693,genic|chr17:25867205-25868193,genic,WSB1,25621046,,246653.0,False,0.015138,MCF10A_treated_with_TAM24hr-Ji2017,IBD,Low
chr17:25867692-25867693,genic|chr17:25867205-25868193,genic,KSR1,25799035,,68664.0,False,0.037465,MCF10A_treated_with_TAM24hr-Ji2017,IBD,Mid
chr17:25867692-25867693,genic|chr17:25867205-25868193,genic,LGALS9,25958173,,90474.0,False,0.025726,MCF10A_treated_with_TAM24hr-Ji2017,IBD,Mid
